text,label
33 million is incorrect. 33 koti mean 33 types.  Koti is Sanskrit word which means corore and types.,0
"In Islam, 
Only Muslims go to heaven, even criminals, rapist, thieves will live in hell for limited time and then go to heaven. And non Muslims go to hell and burn for eternity no matter how good human being he/she is on earth.
In Hinduism,
All the human beings are keep on getting lives after death until he/she attain ""Moksh"" and enter paradise.

 Love to all religions ✌",1
I am Muslim from Bangldesh and I love other religions people. Islam teaches us to love people of world.,0
this bitch looks 30 with that crack out face.,1
"The jewish bible dosent state bullshit like this and probably understand how the soular system works 

And the jewish bible values human life more than god it even says in its second commandment that you cant use gods name to spread evil this is because the most important thing to god is that humans will be good to each other",1
Does anyone have an update on the cop or property manager?,0
"she is faking so stupidly they are paid to do this show, now its racists everywhere they say just because we have a white person as president and they dont respect so they have to use something to discredit him, making people think he is the reason of racism ahahah this is so stupid.",1
"There's a famous islamic imam in Denmark for the time being, and I have heard him say in english, that missing one daily prayer is worse than committing murder and rape.  And the muslims, who have invited him, defends him. I'm just don't believe the ""good"" imams anymore.",1
Whoever did the b role for this video should be fired its fuckin hoeeible,1
Put a bullet in his head simple,0
"can we PLEASE have another debate?!  I want to see this orangutang look and sound like more of a fucking moron.  I mean ""if I lose this election, its rigged""? CMON!! he literally acts and sounds like a five year old mentally disabled kid, and that's an insult to mentally disabled children.",1
Oh boy! how they tried to sell killary to the American people as the winner. ha ha ha ha ah aha ha ha ha,0
"You actually can marry animals in some states, hell even inanimate objects. Yet no one bitches...",1
Even Einsteins brain will be in the least place because his brain is of scientific lust and Ur brain is of dawah and Islamic lovable knowledge,1
Christians are so fucking stupid.,1
I can't even hear what her white ass said,1
"Hey CNN why don't you investigate  planned parenthood.  It was started by Margret Sanger to kill off black babies she was pictured with some klu Klux Klan members and Obama is a supporter of planned parenthood,  yea bet that story won't sit well with the people writing the checks, corporate news network.",1
The beginning: Kate McKinnon plus chairs = COMEDIC GOLD. SHE is always funny with chairs.,0
"If Jesus existed and was sent by god as it says in the bible, going by what the bible says he would have to be stupid not to believe in god, because if he was in heaven he would see god right?",1
Stay the fuck away from islam!,1
"... so, he's gay and follows the Bible?
how the fuck does that work?
did he even read it? XD",1
"NBC, CBS, TNN, ABC, are all twats!!! Hillary made them her BITCH. When she wins I hope there is a true recount. No electoral votes, a true count. No more fake presidents! We need to stand up NOW!!!",1
Youtube is rigged by fckin Killary and this biased shit is a lie,1
doesn't read her Quran very well.  WOmen are less intelggnet and property.  Clearly taught in both Quran and all teh hadiths and even the interpretations,0
"This show is so full of shit.  I'd like to ask that Damen guy from Shark Tank how seriously he thinks his business partners and clients would perceive him if he actually wore dreadlocks.  Yeah, I thought so.",1
Great video .. love the tongue in cheek critique of Islam and its basis. Looking at the comments looks like many totally missed the subtlety or even watched the video.  Some people just can’t help being stupid - whether Muslim or anti.,1
"Thank you America.

Before this election, I thought my country's government was the shittiest in the world, but now I think differently. Thank you for making me love my country a little better.",1
He didnt get angry not 1 bit over reacted news channel fake news,0
I CANNOT WAIT to read dumbass Trump supporter comments!﻿,1
low education bitch,1
"Kenton our India is a place where the both religion live in peace whether it us Hindu or Muslim this is land where the Gita and Quran treat equally ♥️ and in actual the half of 1.8 billon Muslims Communites live in India .I'm proud that I'm born in India
Thank you FTD ♥️",0
"Hillary: ""If you can't get into bed with Bernie you'll wake up in bed with Trump.""

HA!",0
Sharia Law: A man goes and rapes a random woman. The women is deemed the rapist. The man is deemed the innocent victim of the evil rapist's enticement to rape her as she did not dress modestly enough and enticed him to rape her. The women then gets stoned to death for rape. This is really what happens in Islamic countries.,1
So many little fucking assholes nowadays  . No respect . Little millennial  assholes,1
So fuckin what. In black neighborhoods I can't even go in to any of their bussiness. MORE HYPOCRITICAL shit on this fuckin you tube.,1
"While the delivery guy made a mistake and could have been nicer, the employees at the dealership acted like low class scum,especially the girl in the green jacket.They need to grow up and get some class.",1
"Go to hell DOn ,go to hell
Are you an American or you not?
If you american you should care about american first
Did you see the homeless in America?
Who made that messDon?
That’s why we needs to work for america first
For all of you are criminal and blind dumb ass",1
You all know God exists. Change and believe in Jesus Christ.,0
"she seems shocked that the judge was telling the truth at the very start.
looks like she probably has never heard or seen anything truthful, the two faced snake",0
One wife one husband... No god tells the two kids to be fruitful. Meaning go fuck and have kids. And he says you can taste of all the trees except for this one. Meaning the two kids can fuck with all the trees / elders/ people except with their brother Satan. So no god doesn't create one husband and one wife for everyone.,1
she got an ass tho 1:12,1
"I'm sorry, but that pizza does not look like pizza.",0
"Her speech: Lie lie, lie, deceive, play the victim, lie, lie some more
Her audience: WOW AMAZING! YOU ARE LIKE A FEMALE MARTIN LUTHER KING! WE BELIEVE YOU AND WILL SLAUGHTER AND BEHAD ANYONE WHO STANDS AGAINST YOU OH PRECIOUS MUSLIM WOMAN YAY!",0
Well maybe the employee that wanted his fucking job. Maybe now he is a pizza delivery driver.,1
SubhanAllah how much impact one man one brain can make. Allahu akbar Allah swr is the greatest. They set people up to each other by money if you look at the media and when you look at one muslim man.,0
